id,sample_id,actual_class,actual_quantity,nn_pred_quantity,nn_pred_prob,nn_pred_energy,nn_pred_api,nn_pred_api_prob,nn_pred_api_energy
18113,52494,isoniazid,20,20,0.9998982,2.61583,Isoniazid,0.9990797,14.761623
18122,52494,isoniazid,20,20,0.9988275,0.59294635,Isoniazid,0.9997646,15.636439
18142,52490,isoniazid,20,20,0.9999676,1.6748766,Isoniazid,0.9997327,15.71256
18147,52478,isoniazid,50,100,0.69259655,-7.3832254,Isoniazid,0.9998348,16.383463
18155,52463,isoniazid,50,80,0.941706,-5.9125123,Isoniazid,0.9999317,16.648771
18169,52458,isoniazid,20,20,0.9993104,-0.613322,Isoniazid,0.99954826,14.302395
18173,52933,isoniazid,20,20,0.9996044,-1.9576013,Isoniazid,0.999589,14.705784
18175,52463,isoniazid,50,50,0.5424729,-6.3788805,Isoniazid,0.9999455,16.978699
18181,52933,isoniazid,20,20,0.99744165,-2.5867903,Isoniazid,0.9998222,15.564457
18201,52500,isoniazid,20,20,0.74356306,-4.4572597,Isoniazid,0.99984956,16.560696
18204,52223,isoniazid,80,100,0.60388345,-5.2921085,Isoniazid,0.99995756,17.076662
18205,52490,isoniazid,20,20,0.99941885,1.9044878,Isoniazid,0.99962795,15.108235
18207,52461,isoniazid,50,80,0.89035106,-6.7689505,Isoniazid,0.99989617,16.705574
18213,52457,isoniazid,50,80,0.90550596,-5.2781734,Isoniazid,0.9999268,16.767658
18215,52490,isoniazid,20,20,0.9997937,1.5423106,Isoniazid,0.9989981,15.451652
18395,52456,isoniazid,50,80,0.94361204,-5.603917,Isoniazid,0.9994019,14.760077
18403,52323,isoniazid,80,80,0.9349813,-6.401201,Isoniazid,0.9998952,16.37954
18432,51986,tetracycline,80,100,0.34685996,-10.244742,Tetracycline,0.99966943,15.644524
18433,52036,tetracycline,20,20,0.99277264,-2.0546858,Tetracycline,0.9991335,14.822477
18532,52109,tetracycline,100,100,0.9997991,-2.380949,Tetracycline,0.99986637,16.17606
18538,51986,tetracycline,80,100,0.61743563,-9.345112,Tetracycline,0.99973327,15.775507
18539,52066,tetracycline,50,20,0.7350888,-7.369427,Tetracycline,0.9998154,15.719208
18540,52005,tetracycline,50,50,0.52148896,-7.7762513,Tetracycline,0.99986124,15.616455
18545,52036,tetracycline,20,20,0.99088997,-1.7870907,Tetracycline,0.9995053,14.903481
18546,52086,tetracycline,20,20,0.99911684,-4.626339,Tetracycline,0.9997093,15.386353
18551,52115,tetracycline,100,100,0.9968425,-3.9943275,Tetracycline,0.99965394,15.288646
18558,52127,tetracycline,100,100,0.99998987,3.179341,Tetracycline,0.9992092,15.606273
18563,52091,tetracycline,80,50,0.4884657,-8.926753,Tetracycline,0.9997496,15.457509
18572,52091,tetracycline,80,80,0.5706586,-9.321447,Tetracycline,0.9996506,15.129535
18576,52100,tetracycline,80,100,0.99999833,0.8631489,Tetracycline,0.99990094,15.937422
18590,51986,tetracycline,80,50,0.383147,-9.421001,Tetracycline,0.99966645,15.462953
18596,52074,tetracycline,50,50,0.9660529,-6.7790446,Tetracycline,0.99986744,15.858036
18609,52054,tetracycline,20,20,0.97593915,-3.6185095,Tetracycline,0.998679,14.186725
18613,52942,tetracycline,100,100,0.99999964,3.4393718,Tetracycline,0.9998196,15.937272
18617,52941,tetracycline,100,100,0.9999465,0.92840934,Tetracycline,0.9989421,14.453402
18622,52109,tetracycline,100,100,0.99975973,-2.7287767,Tetracycline,0.9998398,16.103745
18627,52092,tetracycline,80,100,0.527149,-7.093708,Tetracycline,0.9998634,16.173887
18631,52094,tetracycline,80,80,0.99910647,-5.780056,Tetracycline,0.9995956,15.180047
18635,52092,tetracycline,80,80,0.8931198,-6.4255624,Tetracycline,0.9998666,16.106096
18649,51984,tetracycline,50,100,0.59309876,-8.272705,Tetracycline,0.9995029,14.556113
18658,52051,tetracycline,20,20,0.94900465,-5.559009,Tetracycline,0.99990714,15.935807
18676,52051,tetracycline,20,20,0.99203306,-5.7158546,Tetracycline,0.9998616,15.85177
18682,52086,tetracycline,20,20,0.9993253,-3.9476302,Tetracycline,0.9997688,15.438921
18698,52056,tetracycline,20,50,0.9864804,-1.3127493,Tetracycline,0.99956316,15.524492
18709,52941,tetracycline,100,100,0.9998191,0.9256374,Tetracycline,0.9992811,15.322923
18714,52125,tetracycline,80,50,0.62329954,-9.250572,Tetracycline,0.99873465,14.951219
18734,52007,tetracycline,50,100,0.9770488,-6.720447,Tetracycline,0.9998746,16.052153
18740,51984,tetracycline,50,100,0.57413924,-8.532855,Tetracycline,0.99932766,14.292324
18742,52061,tetracycline,20,20,0.999956,-1.8050946,Tetracycline,0.9995634,15.279188
18744,52060,tetracycline,50,50,0.79174817,-5.141646,Tetracycline,0.9998299,15.457401
18754,52107,tetracycline,100,100,0.99999917,-0.16195494,Tetracycline,0.99991,16.424828
18760,52125,tetracycline,80,50,0.6953564,-9.212417,Tetracycline,0.9984232,14.91995
18778,52054,tetracycline,20,20,0.9844891,-3.2856555,Tetracycline,0.999281,14.353432
18784,52115,tetracycline,100,100,0.9966323,-4.255077,Tetracycline,0.99965894,15.655864
18786,52942,tetracycline,100,100,1.0,4.776772,Tetracycline,0.99981683,15.762824
18789,52107,tetracycline,100,100,0.99999833,-0.8131425,Tetracycline,0.99987864,16.196247
18801,52094,tetracycline,80,80,0.99738616,-6.7228155,Tetracycline,0.99949694,15.04849
18804,52100,tetracycline,80,100,0.9999913,0.29021537,Tetracycline,0.9999026,16.030298
18814,52066,tetracycline,50,20,0.8436434,-6.1420608,Tetracycline,0.99987257,16.004099
18817,51999,tetracycline,50,50,0.99398804,-5.2679696,Tetracycline,0.99979216,15.367005
18820,52005,tetracycline,50,50,0.9228376,-6.967102,Tetracycline,0.99982136,15.53306
18823,52007,tetracycline,50,100,0.99298346,-5.560408,Tetracycline,0.99970883,15.515242
18838,52938,tetracycline,100,100,0.99921894,-1.6398499,Tetracycline,0.9998392,15.787139
18852,52097,tetracycline,80,50,0.5369967,-8.68533,Tetracycline,0.9998816,16.178898
18860,52074,tetracycline,50,50,0.8380289,-7.2484665,Tetracycline,0.99988043,15.764552
18865,51999,tetracycline,50,50,0.9974542,-4.9898114,Tetracycline,0.9996605,14.962935
18874,52127,tetracycline,100,100,0.99995184,1.8404379,Tetracycline,0.9992508,15.9255295
18881,52097,tetracycline,80,50,0.56770825,-7.716813,Tetracycline,0.99979645,15.64917
18896,52061,tetracycline,20,20,0.9996082,-3.5562599,Tetracycline,0.9995122,14.983486
18899,52052,tetracycline,20,20,0.99985456,-2.4572256,Tetracycline,0.9998573,15.538492
18900,52060,tetracycline,50,50,0.542404,-5.309203,Tetracycline,0.9998165,15.6038885
18904,52052,tetracycline,20,20,0.999816,-2.277267,Tetracycline,0.9998635,15.57481
18907,52056,tetracycline,20,50,0.9631145,-1.7685642,Tetracycline,0.9992242,15.071967
18909,52036,tetracycline,20,20,0.9776593,-2.1265368,Tetracycline,0.99958605,14.887234
18956,52007,tetracycline,50,100,0.98580027,-7.256883,Tetracycline,0.99984217,15.861516
18958,51984,tetracycline,50,100,0.539851,-8.175276,Tetracycline,0.9989421,13.739666
18964,52913,ceftriaxone,80,80,0.9910517,-4.0976205,Ceftriaxone,0.99991727,16.577915
18965,52672,ceftriaxone,50,50,0.7214037,-6.0139174,Ceftriaxone,0.99809784,14.350285
18975,52675,ceftriaxone,50,50,0.99170274,-4.117651,Ceftriaxone,0.99983954,15.80981
18978,52091,tetracycline,80,50,0.50103956,-8.993838,Tetracycline,0.999806,15.513939
18980,52710,ceftriaxone,50,100,0.9613539,-6.556852,Ceftriaxone,0.999635,15.37933
18992,52051,tetracycline,20,20,0.93613034,-5.969331,Tetracycline,0.9998709,15.88511
18996,52905,ceftriaxone,100,100,0.984991,-5.1874866,Ceftriaxone,0.99991596,16.214031
19001,52640,ceftriaxone,20,20,0.9982476,-0.6704572,Ceftriaxone,0.9998802,16.265903
19017,52056,tetracycline,20,50,0.8928402,-1.482093,Tetracycline,0.9975126,14.246185
19025,52033,ceftriaxone,100,50,0.9138647,-3.6214821,Ceftriaxone,0.9998412,16.039742
19027,52668,ceftriaxone,20,20,0.99945587,-1.1960354,Ceftriaxone,0.9989631,13.235359
19031,52066,tetracycline,50,20,0.8798383,-6.590633,Tetracycline,0.9996568,14.916292
19032,52885,ceftriaxone,20,20,0.9999726,0.44607466,Ceftriaxone,0.9996117,13.532209
19035,52036,tetracycline,20,20,0.9961898,-1.4098696,Tetracycline,0.99887294,14.085436
19037,52877,ceftriaxone,20,20,0.9998783,-0.6208121,Ceftriaxone,0.9999479,15.764625
19042,52699,ceftriaxone,80,50,0.7938896,-4.3138447,Ceftriaxone,0.999616,15.649058
19052,52872,ceftriaxone,20,20,0.99989176,1.9852314,Ceftriaxone,0.9997098,15.36191
19059,52007,tetracycline,50,100,0.99658597,-6.071077,Tetracycline,0.99979776,15.462313
19061,52668,ceftriaxone,20,20,0.99884605,-1.6197456,Ceftriaxone,0.99923074,14.156027
19062,52094,tetracycline,80,80,0.9999219,-4.9549046,Tetracycline,0.9996068,15.037199
19068,52937,tetracycline,100,100,0.99999976,5.004592,Tetracycline,0.999421,14.943035
19103,52885,ceftriaxone,20,20,0.99999404,1.7133203,Ceftriaxone,0.9997799,14.512994
19119,52060,tetracycline,50,20,0.8998774,-5.148233,Tetracycline,0.9997404,15.11724
19120,52056,tetracycline,20,50,0.8107988,-2.6159601,Tetracycline,0.9978236,14.177916
19123,52881,ceftriaxone,20,20,0.9999881,2.6720972,Ceftriaxone,0.9994104,14.703712
19125,52640,ceftriaxone,20,20,0.99446714,-2.082527,Ceftriaxone,0.99993503,16.68656
19128,52109,tetracycline,100,100,0.9996511,-1.8467842,Tetracycline,0.99955994,15.335233
19131,52680,ceftriaxone,50,20,0.93263406,-4.746866,Ceftriaxone,0.9960846,13.50571
19133,52937,tetracycline,100,100,1.0,5.7603207,Tetracycline,0.999624,15.42536
19134,52669,ceftriaxone,20,50,0.5894297,-4.4840546,Ceftriaxone,0.99991536,16.302332
19135,52926,ceftriaxone,80,80,0.8943098,-9.132599,Ceftriaxone,0.9965462,12.009152
19141,52097,tetracycline,80,100,0.81972003,-8.212004,Tetracycline,0.99983704,15.644311
19144,51999,tetracycline,50,50,0.99660945,-5.942725,Tetracycline,0.999798,15.314514
19155,52695,ceftriaxone,80,80,0.992446,-2.3750415,Ceftriaxone,0.99996114,16.35406
19168,52656,ceftriaxone,100,100,0.92468375,-6.741243,Ceftriaxone,0.99994886,16.49059
19169,52034,ceftriaxone,100,100,0.8626597,-7.288998,Ceftriaxone,0.9994025,14.875105
19175,52107,tetracycline,100,100,0.999979,-1.667845,Tetracycline,0.9997638,15.349526
19178,52913,ceftriaxone,80,80,0.99471396,-4.149488,Ceftriaxone,0.999902,16.478254
19181,52094,tetracycline,80,80,0.9976082,-6.267147,Tetracycline,0.9992466,14.509453
19186,52941,tetracycline,100,100,0.998657,-0.40181988,Tetracycline,0.9977076,14.575552
19189,52074,tetracycline,50,50,0.8930882,-7.266091,Tetracycline,0.99960846,14.618315
19194,52092,tetracycline,80,80,0.80635256,-7.3202224,Tetracycline,0.9998202,15.940268
19199,52872,ceftriaxone,20,20,0.9990687,0.21852796,Ceftriaxone,0.9993942,14.675167
19201,52092,tetracycline,80,100,0.5576566,-7.3086376,Tetracycline,0.99965465,15.165785
19206,52086,tetracycline,20,20,0.99935967,-5.6576877,Tetracycline,0.9996644,15.118148
19208,52677,ceftriaxone,50,50,0.9986376,-2.6799436,Ceftriaxone,0.99980444,16.214409
19217,52005,tetracycline,50,50,0.5225471,-8.287672,Tetracycline,0.9998259,15.411112
19218,52677,ceftriaxone,50,50,0.9986376,-2.6799436,Ceftriaxone,0.99980444,16.214409
19219,52107,tetracycline,100,100,0.99999917,-0.32009864,Tetracycline,0.99989176,16.257454
19221,52115,tetracycline,100,100,0.9992459,-4.4699454,Tetracycline,0.99941874,15.544986
19222,52680,ceftriaxone,50,20,0.8892871,-4.7617455,Ceftriaxone,0.9947537,12.851942
19230,52942,tetracycline,100,100,1.0,5.6214266,Tetracycline,0.9996295,15.335304
19234,52675,ceftriaxone,50,50,0.95903474,-3.6024668,Ceftriaxone,0.99953973,15.129162
19235,52052,tetracycline,20,20,0.99964535,-3.706889,Tetracycline,0.99948454,14.248872
19237,52100,tetracycline,80,100,0.9999993,0.65693533,Tetracycline,0.9997062,15.03623
19238,52669,ceftriaxone,20,50,0.565777,-5.4509716,Ceftriaxone,0.99994755,16.659782
19241,52677,ceftriaxone,50,50,0.99682534,-3.858892,Ceftriaxone,0.99982554,16.25119
19264,52909,ceftriaxone,100,20,0.99592245,-4.1824975,Ceftriaxone,0.9996222,14.535041
19286,52942,tetracycline,100,100,1.0,7.2480865,Tetracycline,0.99984705,15.918317
19291,52649,ceftriaxone,80,80,0.547279,-7.065909,Ceftriaxone,0.9998393,15.824018
19294,52672,ceftriaxone,50,50,0.77473253,-5.7212653,Ceftriaxone,0.9992888,15.20953
19302,52046,ceftriaxone,100,100,0.92069626,-5.90708,Ceftriaxone,0.9995277,15.237241
19311,52656,ceftriaxone,100,100,0.91531205,-6.280696,Ceftriaxone,0.9999502,16.570541
19313,52881,ceftriaxone,20,20,0.9999826,1.8003964,Ceftriaxone,0.9994087,14.305795
19317,52697,ceftriaxone,80,100,0.49834314,-7.5066776,Ceftriaxone,0.99989223,16.242184
19325,52673,ceftriaxone,50,50,0.9507301,-6.711437,Ceftriaxone,0.97835714,13.874243
19330,52697,ceftriaxone,80,80,0.95680225,-6.183973,Ceftriaxone,0.9997408,15.524693
19337,52941,tetracycline,100,100,0.9972594,-0.82060736,Tetracycline,0.9984676,14.3785715
19343,52097,tetracycline,80,50,0.798779,-8.218087,Tetracycline,0.9998858,16.129925
19346,52051,tetracycline,20,20,0.9812889,-5.700612,Tetracycline,0.99975604,15.093523
19351,52066,tetracycline,50,20,0.96575713,-5.532532,Tetracycline,0.9997811,15.261002
19355,52125,tetracycline,80,50,0.7453274,-10.051023,Tetracycline,0.9985453,14.9651
19358,52100,tetracycline,80,100,0.99999964,1.520142,Tetracycline,0.99986327,15.616853
19362,52005,tetracycline,50,20,0.8164374,-6.547805,Tetracycline,0.999595,14.592076
19366,52127,tetracycline,100,100,0.99999034,2.4380498,Tetracycline,0.9989513,15.824101
19374,52074,tetracycline,50,50,0.9561229,-7.594793,Tetracycline,0.9995921,14.796393
19377,52061,tetracycline,20,20,0.9999939,-2.0467267,Tetracycline,0.99893874,15.056054
19380,51999,tetracycline,50,50,0.9461477,-7.890885,Tetracycline,0.99960095,14.757397
19382,52052,tetracycline,20,20,0.9998814,-2.792918,Tetracycline,0.99965405,14.646972
19383,52648,ceftriaxone,50,50,0.9656216,-4.9984975,Ceftriaxone,0.9998735,16.163185
19387,52115,tetracycline,100,100,0.9977596,-4.2007813,Tetracycline,0.99919957,14.827037
19390,52877,ceftriaxone,20,20,0.99979144,-0.85192966,Ceftriaxone,0.99994457,16.115406
19403,52699,ceftriaxone,80,50,0.85629505,-5.292243,Ceftriaxone,0.99979013,15.913611
19407,52695,ceftriaxone,80,80,0.81503266,-4.181641,Ceftriaxone,0.9999503,15.92786
19409,52061,tetracycline,20,20,0.99998355,-1.404528,Tetracycline,0.9978467,14.228739
19410,52033,ceftriaxone,100,50,0.96270746,-3.5191066,Ceftriaxone,0.9997309,15.73605
19411,51986,tetracycline,80,50,0.47198918,-9.4731655,Tetracycline,0.9996227,15.313832
19419,52109,tetracycline,100,100,0.9995908,-3.4223723,Tetracycline,0.99979466,15.770223
19421,52905,ceftriaxone,100,100,0.9940293,-4.831185,Ceftriaxone,0.9998379,15.768334
19437,52649,ceftriaxone,80,50,0.931896,-5.6516404,Ceftriaxone,0.99992347,16.430262
19448,52046,ceftriaxone,100,100,0.95988435,-5.815054,Ceftriaxone,0.99982774,15.866014
19452,52710,ceftriaxone,50,100,0.8136921,-6.4235168,Ceftriaxone,0.99955314,14.989164
19472,52046,ceftriaxone,100,100,0.8769777,-5.625443,Ceftriaxone,0.9997689,15.62674
19475,52877,ceftriaxone,20,20,0.998857,-1.1860906,Ceftriaxone,0.9999577,16.710083
19481,52046,ceftriaxone,100,100,0.9846853,-4.671213,Ceftriaxone,0.99969447,15.08337
19497,52695,ceftriaxone,80,80,0.99946874,-1.4851681,Ceftriaxone,0.99996674,16.809793
19501,52680,ceftriaxone,50,50,0.49104518,-4.6170917,Ceftriaxone,0.99847156,13.5648985
19517,52881,ceftriaxone,20,20,0.999997,2.8786318,Ceftriaxone,0.99979776,15.310039
19518,52694,ceftriaxone,80,80,0.97202027,-3.8447576,Ceftriaxone,0.99993896,16.417522
19519,52909,ceftriaxone,100,20,0.99963725,-2.8063264,Ceftriaxone,0.99968016,15.054648
19522,52675,ceftriaxone,50,50,0.98065037,-4.2062182,Ceftriaxone,0.99993193,16.633938
19529,52695,ceftriaxone,80,80,0.99559695,-1.8126582,Ceftriaxone,0.99993324,15.798224
19531,52913,ceftriaxone,80,80,0.9983192,-2.5003026,Ceftriaxone,0.9999424,16.988867
19540,52913,ceftriaxone,80,80,0.9958758,-2.8418243,Ceftriaxone,0.99989414,16.425236
19542,52699,ceftriaxone,80,50,0.7511255,-4.8804274,Ceftriaxone,0.9999008,16.533531
19546,52904,ceftriaxone,100,50,0.72554576,-6.5816455,Ceftriaxone,0.9999572,16.833075
19549,52909,ceftriaxone,100,20,0.9992029,-3.0649679,Ceftriaxone,0.99960774,14.50512
19551,52905,ceftriaxone,100,100,0.62140936,-5.4197235,Ceftriaxone,0.9999199,16.35511
19553,52672,ceftriaxone,50,50,0.9845595,-4.295318,Ceftriaxone,0.9998363,16.047781
19557,52034,ceftriaxone,100,100,0.4977541,-7.2020817,Ceftriaxone,0.99955434,14.791718
19567,52677,ceftriaxone,50,50,0.99607724,-3.0531578,Ceftriaxone,0.9999095,16.785084
19570,52710,ceftriaxone,50,100,0.97868365,-5.3379054,Ceftriaxone,0.99982506,16.012953
19574,52710,ceftriaxone,50,100,0.99502784,-4.094315,Ceftriaxone,0.9998939,15.987777
19581,52881,ceftriaxone,20,20,0.9999989,3.7800746,Ceftriaxone,0.99981385,15.319588
19582,52675,ceftriaxone,50,50,0.9185893,-5.5355163,Ceftriaxone,0.9999598,16.522715
19583,52881,ceftriaxone,20,20,0.99999654,3.2467182,Ceftriaxone,0.9997396,15.425543
19587,52648,ceftriaxone,50,50,0.9836701,-5.2559714,Ceftriaxone,0.9999038,16.235352
19596,52680,ceftriaxone,50,80,0.7981294,-4.9330673,Ceftriaxone,0.9983789,14.022972
19612,52648,ceftriaxone,50,50,0.9191666,-5.3840704,Ceftriaxone,0.99993455,16.889954
19613,52872,ceftriaxone,20,20,0.9989594,0.08269271,Ceftriaxone,0.9998541,15.712288
19616,52656,ceftriaxone,100,100,0.8867195,-6.35709,Ceftriaxone,0.9999634,16.871891
19618,52908,ceftriaxone,100,50,0.6778138,-6.038084,Ceftriaxone,0.9997229,14.270887
19619,52672,ceftriaxone,50,50,0.9955746,-3.421649,Ceftriaxone,0.9998305,15.758164
19621,52656,ceftriaxone,100,100,0.9152269,-6.437701,Ceftriaxone,0.9999604,16.58227
19625,52885,ceftriaxone,20,20,0.9999975,3.269309,Ceftriaxone,0.9998011,14.849309
19646,52905,ceftriaxone,100,100,0.7775706,-6.1011624,Ceftriaxone,0.99987936,15.44536
19650,52669,ceftriaxone,20,50,0.9150369,-4.164203,Ceftriaxone,0.99994445,16.455513
19654,52677,ceftriaxone,50,50,0.9942099,-2.4962983,Ceftriaxone,0.9999299,16.530293
19662,52034,ceftriaxone,100,100,0.84271216,-4.8930774,Ceftriaxone,0.9994824,14.975994
19674,52872,ceftriaxone,20,20,0.99932706,0.4463101,Ceftriaxone,0.9997625,15.616775
19677,52668,ceftriaxone,20,20,0.9996673,-0.7604291,Ceftriaxone,0.99961144,14.925471
19679,52640,ceftriaxone,20,20,0.98990834,-3.0169914,Ceftriaxone,0.9999486,16.770077
19684,52669,ceftriaxone,20,50,0.94390637,-3.98251,Ceftriaxone,0.9999542,16.95996
19691,52699,ceftriaxone,80,50,0.9933709,-2.7275746,Ceftriaxone,0.99990475,15.73006
19692,52668,ceftriaxone,20,20,0.99982613,-0.61082083,Ceftriaxone,0.99961334,14.694636
19694,52640,ceftriaxone,20,20,0.99260265,-2.8355057,Ceftriaxone,0.9999585,16.529339
19701,52877,ceftriaxone,20,20,0.9993749,-0.51732296,Ceftriaxone,0.99995375,16.255306
19710,52854,sulfamethoxazole,80,80,0.99855703,-1.0611467,Sulfamethoxazole,0.99380267,12.095073
19718,52844,sulfamethoxazole,80,80,0.9671641,-1.6136369,Sulfamethoxazole,0.9991116,13.094283
19734,52317,sulfamethoxazole,50,80,0.64324677,-4.7587514,Sulfamethoxazole,0.99722266,12.290447
19741,52309,sulfamethoxazole,50,50,0.9999628,1.4821938,Sulfamethoxazole,0.9992106,12.6750555
19748,52302,sulfamethoxazole,20,20,0.8886838,-4.832013,Sulfamethoxazole,0.99751663,12.66282
19750,52845,sulfamethoxazole,80,80,0.9933994,-2.3689065,Sulfamethoxazole,0.99869424,12.680174
19754,52646,sulfamethoxazole,50,50,0.7812165,-6.4596906,Sulfamethoxazole,0.99299276,11.083909
19756,52865,sulfamethoxazole,100,100,0.5478464,-5.5939465,Sulfamethoxazole,0.9977089,12.068202
19760,52852,sulfamethoxazole,80,80,0.8925914,-5.2861776,Sulfamethoxazole,0.9991295,12.013649
19772,52297,sulfamethoxazole,20,20,0.993046,-1.1452341,Sulfamethoxazole,0.98609656,9.178458
19774,52844,sulfamethoxazole,80,80,0.9774195,-2.8258755,Sulfamethoxazole,0.99922395,13.314085
19777,52317,sulfamethoxazole,50,80,0.9647443,-2.4303904,Sulfamethoxazole,0.9979929,12.322608
19780,52180,sulfamethoxazole,20,20,0.9993542,1.3885849,Sulfamethoxazole,0.9976737,11.062462
19784,52856,sulfamethoxazole,100,80,0.7303139,-5.9134116,Sulfamethoxazole,0.9965833,10.726674
19785,52861,sulfamethoxazole,100,80,0.5513101,-3.7359698,Sulfamethoxazole,0.99690455,11.827582
19790,52861,sulfamethoxazole,100,80,0.8923176,-3.496786,Sulfamethoxazole,0.99557,11.662419
19792,52639,sulfamethoxazole,80,80,0.9356102,-5.6177793,Sulfamethoxazole,0.99684227,12.778321
19796,52329,sulfamethoxazole,80,80,0.9998184,-4.8027964,Sulfamethoxazole,0.990961,10.616961
19799,52300,sulfamethoxazole,20,20,0.9931311,-0.6666686,Sulfamethoxazole,0.78152966,7.5238776
19802,52854,sulfamethoxazole,80,80,0.98734343,-4.192241,Sulfamethoxazole,0.99793136,12.284416
19803,52300,sulfamethoxazole,20,20,0.94506866,-1.8055644,Sulfamethoxazole,0.7632955,7.50539
19808,52307,sulfamethoxazole,50,50,0.9997329,-1.0326306,Sulfamethoxazole,0.9971173,11.495368
19809,52307,sulfamethoxazole,50,50,0.9834541,-1.9862719,Sulfamethoxazole,0.99755114,12.04619
19821,52297,sulfamethoxazole,20,20,0.9977175,-0.9361917,Sulfamethoxazole,0.9887304,9.822175
19822,52854,sulfamethoxazole,80,80,0.9970458,-2.130417,Sulfamethoxazole,0.99749607,12.724528
19824,52212,sulfamethoxazole,50,80,0.7340588,-2.3560197,Sulfamethoxazole,0.99953926,12.783715
19829,52302,sulfamethoxazole,20,20,0.6029766,-4.645947,Sulfamethoxazole,0.99759465,12.801239
19834,52642,sulfamethoxazole,100,80,0.7433477,-5.975319,Sulfamethoxazole,0.99461526,11.629974
19835,52335,sulfamethoxazole,50,100,0.7403535,-5.812432,Sulfamethoxazole,0.9989755,12.560972
19843,52848,sulfamethoxazole,100,80,0.99555176,-2.1325371,Sulfamethoxazole,0.9946825,11.293542
19851,52629,sulfamethoxazole,20,20,0.9808607,-2.0268967,Sulfamethoxazole,0.94458246,10.553727
19856,52212,sulfamethoxazole,50,80,0.8089252,-2.180584,Sulfamethoxazole,0.9990263,12.740427
19858,52330,sulfamethoxazole,80,100,0.82020336,-5.0614824,Sulfamethoxazole,0.9850649,11.364782
19893,52297,sulfamethoxazole,20,20,0.9992231,0.243556,Sulfamethoxazole,0.85107344,7.1938424
19905,53530,promethazine-hydrochloride,50,50,0.9462316,-2.1300602,Promethazine-Hydrochloride,0.99937856,14.910571
19912,51704,promethazine-hydrochloride,80,80,0.9999838,2.6330807,Chloroquine,0.71940494,11.289835
19914,51714,promethazine-hydrochloride,80,100,0.9975546,-2.905104,Promethazine-Hydrochloride,0.99889153,14.184049
19919,51719,promethazine-hydrochloride,80,80,0.71358496,-4.8881297,Promethazine-Hydrochloride,0.99875546,13.661011
19920,51719,promethazine-hydrochloride,80,80,0.9478126,-4.726292,Promethazine-Hydrochloride,0.9996735,14.3538065
19922,51715,promethazine-hydrochloride,80,100,0.86591154,-4.730365,Promethazine-Hydrochloride,0.99963295,15.038556
19933,51715,promethazine-hydrochloride,80,100,0.8928847,-4.11228,Promethazine-Hydrochloride,0.9990509,14.809105
19945,51714,promethazine-hydrochloride,80,100,0.9976888,-1.7876728,Promethazine-Hydrochloride,0.999653,14.611388
19961,53014,promethazine-hydrochloride,100,100,0.62789243,-3.3828952,Promethazine-Hydrochloride,0.9888616,13.413318
19962,51732,promethazine-hydrochloride,100,100,0.99607664,-3.3904133,Promethazine-Hydrochloride,0.99756867,14.14589
19963,53675,promethazine-hydrochloride,100,100,0.99998343,0.47193328,Promethazine-Hydrochloride,0.9781463,12.346101
19970,53672,promethazine-hydrochloride,100,100,0.865889,-4.3333907,Promethazine-Hydrochloride,0.992409,13.511447
19980,53672,promethazine-hydrochloride,100,100,0.9870272,-2.145826,Promethazine-Hydrochloride,0.9327808,12.255094
19985,53675,promethazine-hydrochloride,100,100,0.99999595,2.347889,Promethazine-Hydrochloride,0.98041713,12.566559
19986,51743,promethazine-hydrochloride,100,100,0.9913932,-0.16000977,Promethazine-Hydrochloride,0.9954457,13.538451
19987,51732,promethazine-hydrochloride,100,100,0.9974287,-2.4004245,Promethazine-Hydrochloride,0.9989133,14.317378
19989,51743,promethazine-hydrochloride,100,100,0.8420148,-0.9939738,Promethazine-Hydrochloride,0.9924595,13.18535
19996,53686,promethazine-hydrochloride,100,100,0.632999,-5.610601,Promethazine-Hydrochloride,0.965883,11.924759
19997,53014,promethazine-hydrochloride,100,100,0.55210286,-2.1123948,Promethazine-Hydrochloride,0.99501437,13.957547
20008,51743,promethazine-hydrochloride,100,100,0.8690747,-1.449907,Promethazine-Hydrochloride,0.99129605,13.099674
20013,53557,promethazine-hydrochloride,20,20,0.98823625,-2.9475346,Promethazine-Hydrochloride,0.97339475,12.563549
20018,53572,promethazine-hydrochloride,20,20,0.93006605,-3.9322586,Promethazine-Hydrochloride,0.99525756,13.060115
20022,53557,promethazine-hydrochloride,20,20,0.9853415,-3.0561087,Promethazine-Hydrochloride,0.98983335,12.914166
20024,53535,promethazine-hydrochloride,20,20,0.86821353,-6.1091757,Promethazine-Hydrochloride,0.99676466,13.809713
20027,53534,promethazine-hydrochloride,20,20,0.4608319,-7.178715,Promethazine-Hydrochloride,0.9990671,14.647127
20034,53534,promethazine-hydrochloride,20,20,0.9120327,-5.3565235,Promethazine-Hydrochloride,0.9990809,15.073056
20036,53572,promethazine-hydrochloride,20,20,0.7411638,-5.231609,Promethazine-Hydrochloride,0.99328196,12.651844
20041,53495,promethazine-hydrochloride,20,20,0.9999074,-0.09050661,Promethazine-Hydrochloride,0.9950204,13.4217415
20043,53535,promethazine-hydrochloride,20,20,0.7385476,-5.898867,Promethazine-Hydrochloride,0.9978157,14.228746
20048,53495,promethazine-hydrochloride,20,20,0.99994326,-0.16988398,Promethazine-Hydrochloride,0.98628634,12.298983
